"Status van bewoning";"Perioden";"Regio's";"Totale woningvoorraad (aantal)";"Koopwoningen (aantal)";"Huurwoningen/Totaal huurwoningen (aantal)";"Huurwoningen/Eigendom woningcorporatie (aantal)";"Huurwoningen/Eigendom overige verhuurders (aantal)";"Eigendom onbekend (aantal)"
"Niet bewoonde woningen";"2012";"Giessenlanden";"     264";"     199";"      62";"      28";"      34";"       3"
"Niet bewoonde woningen";"2013";"Giessenlanden";"     237";"     165";"      70";"      42";"      28";"       2"
"Niet bewoonde woningen";"2014";"Giessenlanden";"     195";"     147";"      46";"      16";"      30";"       2"
"Niet bewoonde woningen";"2015";"Giessenlanden";"     231";"     154";"      74";"      34";"      40";"       3"
"Niet bewoonde woningen";"2016";"Giessenlanden";"     203";"     128";"      74";"      27";"      47";"       1"
"Niet bewoonde woningen";"2017";"Giessenlanden";"     204";"     136";"      67";"      29";"      38";"       1"
"Niet bewoonde woningen";"2018";"Giessenlanden";"     205";"     138";"      65";"      20";"      45";"       2"
"Niet bewoonde woningen";"2019";"Giessenlanden";"";"";"";"";"";""
"Niet bewoonde woningen";"2020";"Giessenlanden";"";"";"";"";"";""
"Niet bewoonde woningen";"2021";"Giessenlanden";"";"";"";"";"";""
"Niet bewoonde woningen";"2022";"Giessenlanden";"";"";"";"";"";""
"Niet bewoonde woningen";"2023";"Giessenlanden";"";"";"";"";"";""
"Niet bewoonde woningen";"2012";"Gilze en Rijen";"     589";"     177";"     212";"      66";"     146";"     200"
"Niet bewoonde woningen";"2013";"Gilze en Rijen";"     509";"     146";"     237";"     103";"     134";"     126"
"Niet bewoonde woningen";"2014";"Gilze en Rijen";"     572";"     157";"     288";"      96";"     192";"     127"
"Niet bewoonde woningen";"2015";"Gilze en Rijen";"     503";"     148";"     237";"      70";"     167";"     118"
"Niet bewoonde woningen";"2016";"Gilze en Rijen";"     504";"     157";"     226";"      66";"     160";"     121"
"Niet bewoonde woningen";"2017";"Gilze en Rijen";"     471";"     184";"     238";"      62";"     176";"      49"
"Niet bewoonde woningen";"2018";"Gilze en Rijen";"     416";"     130";"     242";"      66";"     176";"      44"
"Niet bewoonde woningen";"2019";"Gilze en Rijen";"     359";"     148";"     204";"      82";"     122";"       7"
"Niet bewoonde woningen";"2020";"Gilze en Rijen";"     339";"     144";"     188";"      73";"     115";"       7"
"Niet bewoonde woningen";"2021";"Gilze en Rijen";"     378";"     150";"     214";"     100";"     114";"      14"
"Niet bewoonde woningen";"2022";"Gilze en Rijen";"     333";"     145";"     174";"      82";"      92";"      14"
"Niet bewoonde woningen";"2023";"Gilze en Rijen";"     416";"     150";"     252";"     128";"     124";"      14"
"Niet bewoonde woningen";"2012";"Goedereede";"     446";"     166";"     164";"      29";"     135";"     116"
"Niet bewoonde woningen";"2013";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2014";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2015";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2016";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2017";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2018";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2019";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2020";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2021";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2022";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2023";"Goedereede";"";"";"";"";"";""
"Niet bewoonde woningen";"2012";"Goeree-Overflakkee";"";"";"";"";"";""
"Niet bewoonde woningen";"2013";"Goeree-Overflakkee";"    1175";"     579";"     450";"     188";"     262";"     146"
"Niet bewoonde woningen";"2014";"Goeree-Overflakkee";"    1197";"     648";"     468";"     178";"     290";"      81"
"Niet bewoonde woningen";"2015";"Goeree-Overflakkee";"    1167";"     631";"     446";"     217";"     229";"      90"
"Niet bewoonde woningen";"2016";"Goeree-Overflakkee";"    1088";"     613";"     383";"     169";"     214";"      92"
"Niet bewoonde woningen";"2017";"Goeree-Overflakkee";"    1060";"     538";"     424";"     170";"     254";"      98"
"Niet bewoonde woningen";"2018";"Goeree-Overflakkee";"    1079";"     512";"     434";"     173";"     261";"     133"
"Niet bewoonde woningen";"2019";"Goeree-Overflakkee";"    1088";"     565";"     512";"     209";"     303";"      11"
"Niet bewoonde woningen";"2020";"Goeree-Overflakkee";"    1143";"     629";"     498";"     183";"     315";"      16"
"Niet bewoonde woningen";"2021";"Goeree-Overflakkee";"    1045";"     545";"     482";"     176";"     306";"      18"
"Niet bewoonde woningen";"2022";"Goeree-Overflakkee";"     945";"     503";"     410";"     151";"     259";"      32"
"Niet bewoonde woningen";"2023";"Goeree-Overflakkee";"    1030";"     526";"     477";"     162";"     315";"      27"
"Niet bewoonde woningen";"2012";"Goes";"    1260";"     489";"     641";"     162";"     479";"     130"
"Niet bewoonde woningen";"2013";"Goes";"    1133";"     497";"     515";"     159";"     356";"     121"
"Niet bewoonde woningen";"2014";"Goes";"    1112";"     458";"     532";"     127";"     405";"     122"
"Niet bewoonde woningen";"2015";"Goes";"    1114";"     444";"     528";"     162";"     366";"     142"
"Niet bewoonde woningen";"2016";"Goes";"    1079";"     400";"     526";"     179";"     347";"     153"
"Niet bewoonde woningen";"2017";"Goes";"    1135";"     385";"     563";"     195";"     368";"     187"
"Niet bewoonde woningen";"2018";"Goes";"    1093";"     395";"     506";"     139";"     367";"     192"
"Niet bewoonde woningen";"2019";"Goes";"    1103";"     486";"     558";"     182";"     376";"      59"
"Niet bewoonde woningen";"2020";"Goes";"    1178";"     476";"     640";"     187";"     453";"      62"
"Niet bewoonde woningen";"2021";"Goes";"    1005";"     388";"     568";"      99";"     469";"      49"
"Niet bewoonde woningen";"2022";"Goes";"     975";"     370";"     571";"     119";"     452";"      34"
"Niet bewoonde woningen";"2023";"Goes";"     969";"     388";"     518";"      96";"     422";"      63"
"Niet bewoonde woningen";"2012";"Goirle";"     357";"     147";"     173";"      98";"      75";"      37"
"Niet bewoonde woningen";"2013";"Goirle";"     339";"     176";"     154";"      88";"      66";"       9"
"Niet bewoonde woningen";"2014";"Goirle";"     230";"     120";"      96";"      53";"      43";"      14"
"Niet bewoonde woningen";"2015";"Goirle";"     264";"     142";"     112";"      63";"      49";"      10"
"Niet bewoonde woningen";"2016";"Goirle";"     296";"     138";"     137";"      88";"      49";"      21"
"Niet bewoonde woningen";"2017";"Goirle";"     265";"     129";"     125";"      74";"      51";"      11"
"Niet bewoonde woningen";"2018";"Goirle";"     300";"     161";"     127";"      70";"      57";"      12"
"Niet bewoonde woningen";"2019";"Goirle";"     320";"     190";"     128";"      83";"      45";"       2"
"Niet bewoonde woningen";"2020";"Goirle";"     299";"     170";"     128";"      69";"      59";"       1"
"Niet bewoonde woningen";"2021";"Goirle";"     302";"     177";"     124";"      81";"      43";"       1"
"Niet bewoonde woningen";"2022";"Goirle";"     275";"     143";"     131";"      76";"      55";"       1"
"Niet bewoonde woningen";"2023";"Goirle";"     315";"     177";"     136";"      83";"      53";"       2"
"Niet bewoonde woningen";"2012";"Gooise Meren";"";"";"";"";"";""
"Niet bewoonde woningen";"2013";"Gooise Meren";"";"";"";"";"";""
"Niet bewoonde woningen";"2014";"Gooise Meren";"";"";"";"";"";""
"Niet bewoonde woningen";"2015";"Gooise Meren";"";"";"";"";"";""
"Niet bewoonde woningen";"2016";"Gooise Meren";"    1333";"     600";"     595";"     135";"     460";"     138"
"Niet bewoonde woningen";"2017";"Gooise Meren";"    1374";"     560";"     677";"     148";"     529";"     137"
"Niet bewoonde woningen";"2018";"Gooise Meren";"    1305";"     527";"     618";"     148";"     470";"     160"
"Niet bewoonde woningen";"2019";"Gooise Meren";"    1319";"     562";"     728";"     171";"     557";"      29"
"Niet bewoonde woningen";"2020";"Gooise Meren";"    1339";"     583";"     747";"     207";"     540";"       9"
"Niet bewoonde woningen";"2021";"Gooise Meren";"    1317";"     553";"     753";"     184";"     569";"      11"
"Niet bewoonde woningen";"2022";"Gooise Meren";"    1315";"     563";"     745";"     176";"     569";"       7"
"Niet bewoonde woningen";"2023";"Gooise Meren";"    1459";"     658";"     798";"     181";"     617";"       3"
"Niet bewoonde woningen";"2012";"Gorinchem";"     852";"     247";"     455";"     274";"     181";"     150"
"Niet bewoonde woningen";"2013";"Gorinchem";"     892";"     264";"     493";"     279";"     214";"     135"
"Niet bewoonde woningen";"2014";"Gorinchem";"     805";"     226";"     484";"     171";"     313";"      95"
"Niet bewoonde woningen";"2015";"Gorinchem";"     703";"     224";"     409";"     184";"     225";"      70"
"Niet bewoonde woningen";"2016";"Gorinchem";"     750";"     248";"     426";"     191";"     235";"      76"
"Niet bewoonde woningen";"2017";"Gorinchem";"     766";"     207";"     482";"     219";"     263";"      77"
"Niet bewoonde woningen";"2018";"Gorinchem";"     694";"     197";"     424";"     163";"     261";"      73"
"Niet bewoonde woningen";"2019";"Gorinchem";"     741";"     268";"     464";"     196";"     268";"       9"
"Niet bewoonde woningen";"2020";"Gorinchem";"     892";"     263";"     626";"     205";"     421";"       3"
"Niet bewoonde woningen";"2021";"Gorinchem";"     721";"     222";"     492";"     130";"     362";"       7"
"Niet bewoonde woningen";"2022";"Gorinchem";"     815";"     218";"     595";"     139";"     456";"       2"
"Niet bewoonde woningen";"2023";"Gorinchem";"     871";"     271";"     551";"     158";"     393";"      49"
"Niet bewoonde woningen";"2012";"Gouda";"    1095";"     459";"     606";"     263";"     343";"      30"
"Niet bewoonde woningen";"2013";"Gouda";"    1278";"     502";"     749";"     392";"     357";"      27"
"Niet bewoonde woningen";"2014";"Gouda";"    1399";"     452";"     768";"     261";"     507";"     179"
"Niet bewoonde woningen";"2015";"Gouda";"    1297";"     426";"     714";"     261";"     453";"     157"
"Niet bewoonde woningen";"2016";"Gouda";"    1257";"     447";"     649";"     240";"     409";"     161"
"Niet bewoonde woningen";"2017";"Gouda";"    1185";"     412";"     621";"     239";"     382";"     152"
"Niet bewoonde woningen";"2018";"Gouda";"    1128";"     388";"     571";"     201";"     370";"     169"
"Niet bewoonde woningen";"2019";"Gouda";"    1089";"     384";"     697";"     218";"     479";"       8"
"Niet bewoonde woningen";"2020";"Gouda";"    1117";"     401";"     710";"     164";"     546";"       6"
"Niet bewoonde woningen";"2021";"Gouda";"    1097";"     393";"     698";"     189";"     509";"       6"
"Niet bewoonde woningen";"2022";"Gouda";"    1040";"     350";"     686";"     212";"     474";"       4"
"Niet bewoonde woningen";"2023";"Gouda";"    1060";"     425";"     632";"     226";"     406";"       3"
"Niet bewoonde woningen";"2012";"Graafstroom";"     230";"     143";"      66";"      27";"      39";"      21"
"Niet bewoonde woningen";"2013";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2014";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2015";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2016";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2017";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2018";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2019";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2020";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2021";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2022";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2023";"Graafstroom";"";"";"";"";"";""
"Niet bewoonde woningen";"2012";"Graft-De Rijp";"      86";"      60";"      23";"       3";"      20";"       3"
"Niet bewoonde woningen";"2013";"Graft-De Rijp";"      82";"      58";"      22";"       3";"      19";"       2"
"Niet bewoonde woningen";"2014";"Graft-De Rijp";"      72";"      52";"      18";"       2";"      16";"       2"
"Niet bewoonde woningen";"2015";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2016";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2017";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2018";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2019";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2020";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2021";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2022";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2023";"Graft-De Rijp";"";"";"";"";"";""
"Niet bewoonde woningen";"2012";"Grave";"     186";"      97";"      79";"      25";"      54";"      10"
"Niet bewoonde woningen";"2013";"Grave";"     160";"      84";"      67";"      16";"      51";"       9"
"Niet bewoonde woningen";"2014";"Grave";"     208";"     121";"      79";"      10";"      69";"       8"
"Niet bewoonde woningen";"2015";"Grave";"     191";"     110";"      72";"      22";"      50";"       9"
"Niet bewoonde woningen";"2016";"Grave";"     159";"      93";"      56";"      17";"      39";"      10"
"Niet bewoonde woningen";"2017";"Grave";"     153";"      80";"      65";"      19";"      46";"       8"
"Niet bewoonde woningen";"2018";"Grave";"     220";"      80";"      59";"      12";"      47";"      81"
"Niet bewoonde woningen";"2019";"Grave";"     203";"      76";"      47";"      13";"      34";"      80"
"Niet bewoonde woningen";"2020";"Grave";"     211";"      75";"      59";"      15";"      44";"      77"
"Niet bewoonde woningen";"2021";"Grave";"     250";"      84";"      90";"      57";"      33";"      76"
"Niet bewoonde woningen";"2022";"Grave";"";"";"";"";"";""
"Niet bewoonde woningen";"2023";"Grave";"";"";"";"";"";""
"Niet bewoonde woningen";"2012";"'s-Gravenhage (gemeente)";"   22196";"    6872";"   13002";"    2700";"   10302";"    2322"
"Niet bewoonde woningen";"2013";"'s-Gravenhage (gemeente)";"   22684";"    6752";"   13318";"    2985";"   10333";"    2614"
"Niet bewoonde woningen";"2014";"'s-Gravenhage (gemeente)";"   24792";"    6534";"   13623";"    2989";"   10634";"    4635"
"Niet bewoonde woningen";"2015";"'s-Gravenhage (gemeente)";"   23910";"    6326";"   12959";"    3125";"    9834";"    4625"
"Niet bewoonde woningen";"2016";"'s-Gravenhage (gemeente)";"   22812";"    6031";"   12463";"    2546";"    9917";"    4318"
"Niet bewoonde woningen";"2017";"'s-Gravenhage (gemeente)";"   22023";"    6308";"   12484";"    2799";"    9685";"    3231"
"Niet bewoonde woningen";"2018";"'s-Gravenhage (gemeente)";"   19744";"    6100";"   11009";"    1938";"    9071";"    2635"
"Niet bewoonde woningen";"2019";"'s-Gravenhage (gemeente)";"   19928";"    7102";"   12206";"    2817";"    9389";"     620"
"Niet bewoonde woningen";"2020";"'s-Gravenhage (gemeente)";"   19956";"    6813";"   12660";"    2846";"    9814";"     483"
"Niet bewoonde woningen";"2021";"'s-Gravenhage (gemeente)";"   20622";"    6694";"   13547";"    3421";"   10126";"     381"
"Niet bewoonde woningen";"2022";"'s-Gravenhage (gemeente)";"   18944";"    6358";"   12236";"    3158";"    9078";"     350"
"Niet bewoonde woningen";"2023";"'s-Gravenhage (gemeente)";"   17994";"    6616";"   11014";"    2345";"    8669";"     364"
"Niet bewoonde woningen";"2012";"Groesbeek";"     404";"     236";"     156";"      44";"     112";"      12"
"Niet bewoonde woningen";"2013";"Groesbeek";"     591";"     238";"     347";"     226";"     121";"       6"
"Niet bewoonde woningen";"2014";"Groesbeek";"     405";"     177";"     221";"     143";"      78";"       7"
"Niet bewoonde woningen";"2015";"Groesbeek";"     671";"     288";"     322";"     198";"     124";"      61"
"Niet bewoonde woningen";"2016";"Groesbeek";"";"";"";"";"";""
"Niet bewoonde woningen";"2017";"Groesbeek";"";"";"";"";"";""
"Niet bewoonde woningen";"2018";"Groesbeek";"";"";"";"";"";""
"Niet bewoonde woningen";"2019";"Groesbeek";"";"";"";"";"";""
